gene.id	gene.name	cds.id	chr	chr.coding.start	chr.coding.end	cds.start	cds.end	length	strand
IMFOIEKC_00155:IMFOIEKC_00155	IMFOIEKC_00155:IMFOIEKC_00155	IMFOIEKC_00155:IMFOIEKC_00155	gnl|X|IMFOIEKC_1	155907	156935	1	1029	1029	-1
IMFOIEKC_00156:ligC	IMFOIEKC_00156:ligC	IMFOIEKC_00156:ligC	gnl|X|IMFOIEKC_1	156977	158071	1	1095	1095	1
IMFOIEKC_00157:IMFOIEKC_00157	IMFOIEKC_00157:IMFOIEKC_00157	IMFOIEKC_00157:IMFOIEKC_00157	gnl|X|IMFOIEKC_1	158038	158385	1	348	348	-1
IMFOIEKC_00158:IMFOIEKC_00158	IMFOIEKC_00158:IMFOIEKC_00158	IMFOIEKC_00158:IMFOIEKC_00158	gnl|X|IMFOIEKC_1	158472	158840	1	369	369	1
IMFOIEKC_00159:yjiB_1	IMFOIEKC_00159:yjiB_1	IMFOIEKC_00159:yjiB_1	gnl|X|IMFOIEKC_1	158994	160229	1	1236	1236	-1
IMFOIEKC_00160:dhmA_1	IMFOIEKC_00160:dhmA_1	IMFOIEKC_00160:dhmA_1	gnl|X|IMFOIEKC_1	160267	161172	1	906	906	-1
IMFOIEKC_00161:IMFOIEKC_00161	IMFOIEKC_00161:IMFOIEKC_00161	IMFOIEKC_00161:IMFOIEKC_00161	gnl|X|IMFOIEKC_1	161174	161659	1	486	486	-1
IMFOIEKC_00162:tgs2_1	IMFOIEKC_00162:tgs2_1	IMFOIEKC_00162:tgs2_1	gnl|X|IMFOIEKC_1	161666	163009	1	1344	1344	-1
IMFOIEKC_00163:kduD_1	IMFOIEKC_00163:kduD_1	IMFOIEKC_00163:kduD_1	gnl|X|IMFOIEKC_1	163060	163917	1	858	858	-1
IMFOIEKC_00164:ord_2	IMFOIEKC_00164:ord_2	IMFOIEKC_00164:ord_2	gnl|X|IMFOIEKC_1	164035	165114	1	1080	1080	1
IMFOIEKC_00165:IMFOIEKC_00165	IMFOIEKC_00165:IMFOIEKC_00165	IMFOIEKC_00165:IMFOIEKC_00165	gnl|X|IMFOIEKC_1	165111	165320	1	210	210	1
IMFOIEKC_00166:fabG_1	IMFOIEKC_00166:fabG_1	IMFOIEKC_00166:fabG_1	gnl|X|IMFOIEKC_1	165317	166090	1	774	774	1
IMFOIEKC_00167:IMFOIEKC_00167	IMFOIEKC_00167:IMFOIEKC_00167	IMFOIEKC_00167:IMFOIEKC_00167	gnl|X|IMFOIEKC_1	166087	166683	1	597	597	1
IMFOIEKC_00168:IMFOIEKC_00168	IMFOIEKC_00168:IMFOIEKC_00168	IMFOIEKC_00168:IMFOIEKC_00168	gnl|X|IMFOIEKC_1	166690	167679	1	990	990	-1
IMFOIEKC_00169:rbsK	IMFOIEKC_00169:rbsK	IMFOIEKC_00169:rbsK	gnl|X|IMFOIEKC_1	167783	168667	1	885	885	1
IMFOIEKC_00170:prpR	IMFOIEKC_00170:prpR	IMFOIEKC_00170:prpR	gnl|X|IMFOIEKC_1	168657	170081	1	1425	1425	-1
IMFOIEKC_00171:IMFOIEKC_00171	IMFOIEKC_00171:IMFOIEKC_00171	IMFOIEKC_00171:IMFOIEKC_00171	gnl|X|IMFOIEKC_1	170201	171706	1	1506	1506	1
IMFOIEKC_00172:mmgF	IMFOIEKC_00172:mmgF	IMFOIEKC_00172:mmgF	gnl|X|IMFOIEKC_1	171706	172608	1	903	903	1
IMFOIEKC_00173:prpC	IMFOIEKC_00173:prpC	IMFOIEKC_00173:prpC	gnl|X|IMFOIEKC_1	172620	173747	1	1128	1128	1
IMFOIEKC_00174:pycA	IMFOIEKC_00174:pycA	IMFOIEKC_00174:pycA	gnl|X|IMFOIEKC_1	173753	177136	1	3384	3384	1
IMFOIEKC_00175:mcl1	IMFOIEKC_00175:mcl1	IMFOIEKC_00175:mcl1	gnl|X|IMFOIEKC_1	177133	178059	1	927	927	-1
IMFOIEKC_00176:smtB_1	IMFOIEKC_00176:smtB_1	IMFOIEKC_00176:smtB_1	gnl|X|IMFOIEKC_1	178077	179261	1	1185	1185	-1
IMFOIEKC_00177:ntaA_1	IMFOIEKC_00177:ntaA_1	IMFOIEKC_00177:ntaA_1	gnl|X|IMFOIEKC_1	179254	180609	1	1356	1356	-1
IMFOIEKC_00178:IMFOIEKC_00178	IMFOIEKC_00178:IMFOIEKC_00178	IMFOIEKC_00178:IMFOIEKC_00178	gnl|X|IMFOIEKC_1	180671	181327	1	657	657	1
IMFOIEKC_00179:IMFOIEKC_00179	IMFOIEKC_00179:IMFOIEKC_00179	IMFOIEKC_00179:IMFOIEKC_00179	gnl|X|IMFOIEKC_1	181339	182313	1	975	975	-1
IMFOIEKC_00180:IMFOIEKC_00180	IMFOIEKC_00180:IMFOIEKC_00180	IMFOIEKC_00180:IMFOIEKC_00180	gnl|X|IMFOIEKC_1	182327	182809	1	483	483	-1
IMFOIEKC_00181:IMFOIEKC_00181	IMFOIEKC_00181:IMFOIEKC_00181	IMFOIEKC_00181:IMFOIEKC_00181	gnl|X|IMFOIEKC_1	182806	184044	1	1239	1239	-1
IMFOIEKC_00182:IMFOIEKC_00182	IMFOIEKC_00182:IMFOIEKC_00182	IMFOIEKC_00182:IMFOIEKC_00182	gnl|X|IMFOIEKC_1	184056	185321	1	1266	1266	-1
IMFOIEKC_00183:IMFOIEKC_00183	IMFOIEKC_00183:IMFOIEKC_00183	IMFOIEKC_00183:IMFOIEKC_00183	gnl|X|IMFOIEKC_1	185329	185586	1	258	258	-1
IMFOIEKC_00184:IMFOIEKC_00184	IMFOIEKC_00184:IMFOIEKC_00184	IMFOIEKC_00184:IMFOIEKC_00184	gnl|X|IMFOIEKC_1	186043	187176	1	1134	1134	1
IMFOIEKC_00185:IMFOIEKC_00185	IMFOIEKC_00185:IMFOIEKC_00185	IMFOIEKC_00185:IMFOIEKC_00185	gnl|X|IMFOIEKC_1	187365	187553	1	189	189	1
IMFOIEKC_00186:IMFOIEKC_00186	IMFOIEKC_00186:IMFOIEKC_00186	IMFOIEKC_00186:IMFOIEKC_00186	gnl|X|IMFOIEKC_1	187739	189373	1	1635	1635	1
IMFOIEKC_00187:IMFOIEKC_00187	IMFOIEKC_00187:IMFOIEKC_00187	IMFOIEKC_00187:IMFOIEKC_00187	gnl|X|IMFOIEKC_1	189963	191354	1	1392	1392	-1
IMFOIEKC_00188:IMFOIEKC_00188	IMFOIEKC_00188:IMFOIEKC_00188	IMFOIEKC_00188:IMFOIEKC_00188	gnl|X|IMFOIEKC_1	191444	191917	1	474	474	-1
IMFOIEKC_00189:cenA	IMFOIEKC_00189:cenA	IMFOIEKC_00189:cenA	gnl|X|IMFOIEKC_1	192010	192927	1	918	918	-1
IMFOIEKC_00191:tadA	IMFOIEKC_00191:tadA	IMFOIEKC_00191:tadA	gnl|X|IMFOIEKC_1	193219	193677	1	459	459	-1
IMFOIEKC_00192:IMFOIEKC_00192	IMFOIEKC_00192:IMFOIEKC_00192	IMFOIEKC_00192:IMFOIEKC_00192	gnl|X|IMFOIEKC_1	193674	194195	1	522	522	-1
IMFOIEKC_00193:tyrA	IMFOIEKC_00193:tyrA	IMFOIEKC_00193:tyrA	gnl|X|IMFOIEKC_1	194338	195282	1	945	945	1
IMFOIEKC_00194:IMFOIEKC_00194	IMFOIEKC_00194:IMFOIEKC_00194	IMFOIEKC_00194:IMFOIEKC_00194	gnl|X|IMFOIEKC_1	195245	195799	1	555	555	-1
IMFOIEKC_00195:opuBB	IMFOIEKC_00195:opuBB	IMFOIEKC_00195:opuBB	gnl|X|IMFOIEKC_1	195845	196561	1	717	717	-1
IMFOIEKC_00196:opuCB	IMFOIEKC_00196:opuCB	IMFOIEKC_00196:opuCB	gnl|X|IMFOIEKC_1	196558	197244	1	687	687	-1
IMFOIEKC_00197:osmV	IMFOIEKC_00197:osmV	IMFOIEKC_00197:osmV	gnl|X|IMFOIEKC_1	197244	198338	1	1095	1095	-1
IMFOIEKC_00198:yehZ	IMFOIEKC_00198:yehZ	IMFOIEKC_00198:yehZ	gnl|X|IMFOIEKC_1	198340	199287	1	948	948	-1
IMFOIEKC_00199:IMFOIEKC_00199	IMFOIEKC_00199:IMFOIEKC_00199	IMFOIEKC_00199:IMFOIEKC_00199	gnl|X|IMFOIEKC_1	199386	199736	1	351	351	1
IMFOIEKC_00200:IMFOIEKC_00200	IMFOIEKC_00200:IMFOIEKC_00200	IMFOIEKC_00200:IMFOIEKC_00200	gnl|X|IMFOIEKC_1	199733	200785	1	1053	1053	-1
IMFOIEKC_00201:pspB	IMFOIEKC_00201:pspB	IMFOIEKC_00201:pspB	gnl|X|IMFOIEKC_1	200820	201428	1	609	609	-1
IMFOIEKC_00202:IMFOIEKC_00202	IMFOIEKC_00202:IMFOIEKC_00202	IMFOIEKC_00202:IMFOIEKC_00202	gnl|X|IMFOIEKC_1	201505	202188	1	684	684	1
IMFOIEKC_00203:IMFOIEKC_00203	IMFOIEKC_00203:IMFOIEKC_00203	IMFOIEKC_00203:IMFOIEKC_00203	gnl|X|IMFOIEKC_1	202244	203302	1	1059	1059	1
IMFOIEKC_00204:golD	IMFOIEKC_00204:golD	IMFOIEKC_00204:golD	gnl|X|IMFOIEKC_1	203304	204068	1	765	765	1
IMFOIEKC_00205:bbsG_1	IMFOIEKC_00205:bbsG_1	IMFOIEKC_00205:bbsG_1	gnl|X|IMFOIEKC_1	204090	205373	1	1284	1284	1
IMFOIEKC_00206:IMFOIEKC_00206	IMFOIEKC_00206:IMFOIEKC_00206	IMFOIEKC_00206:IMFOIEKC_00206	gnl|X|IMFOIEKC_1	205354	205977	1	624	624	1
IMFOIEKC_00207:IMFOIEKC_00207	IMFOIEKC_00207:IMFOIEKC_00207	IMFOIEKC_00207:IMFOIEKC_00207	gnl|X|IMFOIEKC_1	205977	206945	1	969	969	1
IMFOIEKC_00208:yjcS_1	IMFOIEKC_00208:yjcS_1	IMFOIEKC_00208:yjcS_1	gnl|X|IMFOIEKC_1	206956	208830	1	1875	1875	-1
IMFOIEKC_00209:lpqH_1	IMFOIEKC_00209:lpqH_1	IMFOIEKC_00209:lpqH_1	gnl|X|IMFOIEKC_1	208972	209457	1	486	486	1
IMFOIEKC_00210:tcrY_1	IMFOIEKC_00210:tcrY_1	IMFOIEKC_00210:tcrY_1	gnl|X|IMFOIEKC_1	209459	210949	1	1491	1491	-1
IMFOIEKC_00211:tcrX_1	IMFOIEKC_00211:tcrX_1	IMFOIEKC_00211:tcrX_1	gnl|X|IMFOIEKC_1	211050	211754	1	705	705	-1
IMFOIEKC_00212:IMFOIEKC_00212	IMFOIEKC_00212:IMFOIEKC_00212	IMFOIEKC_00212:IMFOIEKC_00212	gnl|X|IMFOIEKC_1	211865	212020	1	156	156	-1
IMFOIEKC_00213:IMFOIEKC_00213	IMFOIEKC_00213:IMFOIEKC_00213	IMFOIEKC_00213:IMFOIEKC_00213	gnl|X|IMFOIEKC_1	212042	212269	1	228	228	-1
IMFOIEKC_00214:IMFOIEKC_00214	IMFOIEKC_00214:IMFOIEKC_00214	IMFOIEKC_00214:IMFOIEKC_00214	gnl|X|IMFOIEKC_1	212438	213382	1	945	945	-1
IMFOIEKC_00215:IMFOIEKC_00215	IMFOIEKC_00215:IMFOIEKC_00215	IMFOIEKC_00215:IMFOIEKC_00215	gnl|X|IMFOIEKC_1	213473	214537	1	1065	1065	1
IMFOIEKC_00216:IMFOIEKC_00216	IMFOIEKC_00216:IMFOIEKC_00216	IMFOIEKC_00216:IMFOIEKC_00216	gnl|X|IMFOIEKC_1	214557	215075	1	519	519	1
IMFOIEKC_00219:pat_1	IMFOIEKC_00219:pat_1	IMFOIEKC_00219:pat_1	gnl|X|IMFOIEKC_1	215379	216446	1	1068	1068	1
IMFOIEKC_00220:IMFOIEKC_00220	IMFOIEKC_00220:IMFOIEKC_00220	IMFOIEKC_00220:IMFOIEKC_00220	gnl|X|IMFOIEKC_1	216457	216918	1	462	462	1
IMFOIEKC_00221:IMFOIEKC_00221	IMFOIEKC_00221:IMFOIEKC_00221	IMFOIEKC_00221:IMFOIEKC_00221	gnl|X|IMFOIEKC_1	216999	217586	1	588	588	-1
IMFOIEKC_00222:echA8_1	IMFOIEKC_00222:echA8_1	IMFOIEKC_00222:echA8_1	gnl|X|IMFOIEKC_1	217610	218434	1	825	825	1
IMFOIEKC_00223:yfeW_1	IMFOIEKC_00223:yfeW_1	IMFOIEKC_00223:yfeW_1	gnl|X|IMFOIEKC_1	218454	219698	1	1245	1245	1
IMFOIEKC_00224:IMFOIEKC_00224	IMFOIEKC_00224:IMFOIEKC_00224	IMFOIEKC_00224:IMFOIEKC_00224	gnl|X|IMFOIEKC_1	219727	219918	1	192	192	1
IMFOIEKC_00225:IMFOIEKC_00225	IMFOIEKC_00225:IMFOIEKC_00225	IMFOIEKC_00225:IMFOIEKC_00225	gnl|X|IMFOIEKC_1	219959	221077	1	1119	1119	1
IMFOIEKC_00227:IMFOIEKC_00227	IMFOIEKC_00227:IMFOIEKC_00227	IMFOIEKC_00227:IMFOIEKC_00227	gnl|X|IMFOIEKC_1	221210	222181	1	972	972	1
IMFOIEKC_00228:IMFOIEKC_00228	IMFOIEKC_00228:IMFOIEKC_00228	IMFOIEKC_00228:IMFOIEKC_00228	gnl|X|IMFOIEKC_1	222186	223382	1	1197	1197	-1
IMFOIEKC_00229:IMFOIEKC_00229	IMFOIEKC_00229:IMFOIEKC_00229	IMFOIEKC_00229:IMFOIEKC_00229	gnl|X|IMFOIEKC_1	223501	225474	1	1974	1974	1
IMFOIEKC_00230:bpa	IMFOIEKC_00230:bpa	IMFOIEKC_00230:bpa	gnl|X|IMFOIEKC_1	225496	226005	1	510	510	1
IMFOIEKC_00231:tagH	IMFOIEKC_00231:tagH	IMFOIEKC_00231:tagH	gnl|X|IMFOIEKC_1	226021	226827	1	807	807	1
IMFOIEKC_00232:glfT1	IMFOIEKC_00232:glfT1	IMFOIEKC_00232:glfT1	gnl|X|IMFOIEKC_1	226824	227738	1	915	915	1
IMFOIEKC_00233:IMFOIEKC_00233	IMFOIEKC_00233:IMFOIEKC_00233	IMFOIEKC_00233:IMFOIEKC_00233	gnl|X|IMFOIEKC_1	227735	228565	1	831	831	1
IMFOIEKC_00234:tfdA_1	IMFOIEKC_00234:tfdA_1	IMFOIEKC_00234:tfdA_1	gnl|X|IMFOIEKC_1	228590	229477	1	888	888	1
IMFOIEKC_00235:IMFOIEKC_00235	IMFOIEKC_00235:IMFOIEKC_00235	IMFOIEKC_00235:IMFOIEKC_00235	gnl|X|IMFOIEKC_1	229919	230395	1	477	477	1
IMFOIEKC_00236:IMFOIEKC_00236	IMFOIEKC_00236:IMFOIEKC_00236	IMFOIEKC_00236:IMFOIEKC_00236	gnl|X|IMFOIEKC_1	230406	230810	1	405	405	1
IMFOIEKC_00237:dprE1	IMFOIEKC_00237:dprE1	IMFOIEKC_00237:dprE1	gnl|X|IMFOIEKC_1	230819	232243	1	1425	1425	1
IMFOIEKC_00238:dprE2	IMFOIEKC_00238:dprE2	IMFOIEKC_00238:dprE2	gnl|X|IMFOIEKC_1	232244	233008	1	765	765	1
IMFOIEKC_00239:IMFOIEKC_00239	IMFOIEKC_00239:IMFOIEKC_00239	IMFOIEKC_00239:IMFOIEKC_00239	gnl|X|IMFOIEKC_1	233011	235050	1	2040	2040	1
IMFOIEKC_00240:embC	IMFOIEKC_00240:embC	IMFOIEKC_00240:embC	gnl|X|IMFOIEKC_1	235057	238332	1	3276	3276	1
IMFOIEKC_00241:IMFOIEKC_00241	IMFOIEKC_00241:IMFOIEKC_00241	IMFOIEKC_00241:IMFOIEKC_00241	gnl|X|IMFOIEKC_1	238391	238603	1	213	213	-1
IMFOIEKC_00242:IMFOIEKC_00242	IMFOIEKC_00242:IMFOIEKC_00242	IMFOIEKC_00242:IMFOIEKC_00242	gnl|X|IMFOIEKC_1	238786	239409	1	624	624	1
IMFOIEKC_00243:embR_1	IMFOIEKC_00243:embR_1	IMFOIEKC_00243:embR_1	gnl|X|IMFOIEKC_1	239413	240567	1	1155	1155	-1
IMFOIEKC_00244:embA	IMFOIEKC_00244:embA	IMFOIEKC_00244:embA	gnl|X|IMFOIEKC_1	240790	244071	1	3282	3282	1
IMFOIEKC_00245:embB	IMFOIEKC_00245:embB	IMFOIEKC_00245:embB	gnl|X|IMFOIEKC_1	244068	247265	1	3198	3198	1
IMFOIEKC_00246:IMFOIEKC_00246	IMFOIEKC_00246:IMFOIEKC_00246	IMFOIEKC_00246:IMFOIEKC_00246	gnl|X|IMFOIEKC_1	247410	247925	1	516	516	1
IMFOIEKC_00247:caiA_1	IMFOIEKC_00247:caiA_1	IMFOIEKC_00247:caiA_1	gnl|X|IMFOIEKC_1	247936	249705	1	1770	1770	1
IMFOIEKC_00248:IMFOIEKC_00248	IMFOIEKC_00248:IMFOIEKC_00248	IMFOIEKC_00248:IMFOIEKC_00248	gnl|X|IMFOIEKC_1	249714	250535	1	822	822	1
IMFOIEKC_00249:IMFOIEKC_00249	IMFOIEKC_00249:IMFOIEKC_00249	IMFOIEKC_00249:IMFOIEKC_00249	gnl|X|IMFOIEKC_1	250783	251430	1	648	648	1
IMFOIEKC_00250:accD5_1	IMFOIEKC_00250:accD5_1	IMFOIEKC_00250:accD5_1	gnl|X|IMFOIEKC_1	251427	253001	1	1575	1575	-1
IMFOIEKC_00251:IMFOIEKC_00251	IMFOIEKC_00251:IMFOIEKC_00251	IMFOIEKC_00251:IMFOIEKC_00251	gnl|X|IMFOIEKC_1	253001	258376	1	5376	5376	-1
IMFOIEKC_00252:IMFOIEKC_00252	IMFOIEKC_00252:IMFOIEKC_00252	IMFOIEKC_00252:IMFOIEKC_00252	gnl|X|IMFOIEKC_1	258388	260286	1	1899	1899	-1
IMFOIEKC_00253:IMFOIEKC_00253	IMFOIEKC_00253:IMFOIEKC_00253	IMFOIEKC_00253:IMFOIEKC_00253	gnl|X|IMFOIEKC_1	260568	261578	1	1011	1011	-1
IMFOIEKC_00254:IMFOIEKC_00254	IMFOIEKC_00254:IMFOIEKC_00254	IMFOIEKC_00254:IMFOIEKC_00254	gnl|X|IMFOIEKC_1	261743	262654	1	912	912	-1
IMFOIEKC_00255:fbpA	IMFOIEKC_00255:fbpA	IMFOIEKC_00255:fbpA	gnl|X|IMFOIEKC_1	262807	263850	1	1044	1044	-1
IMFOIEKC_00256:aftB	IMFOIEKC_00256:aftB	IMFOIEKC_00256:aftB	gnl|X|IMFOIEKC_1	264201	266183	1	1983	1983	-1
IMFOIEKC_00257:IMFOIEKC_00257	IMFOIEKC_00257:IMFOIEKC_00257	IMFOIEKC_00257:IMFOIEKC_00257	gnl|X|IMFOIEKC_1	266170	267087	1	918	918	-1
IMFOIEKC_00258:IMFOIEKC_00258	IMFOIEKC_00258:IMFOIEKC_00258	IMFOIEKC_00258:IMFOIEKC_00258	gnl|X|IMFOIEKC_1	267084	267623	1	540	540	-1
IMFOIEKC_00259:glfT2	IMFOIEKC_00259:glfT2	IMFOIEKC_00259:glfT2	gnl|X|IMFOIEKC_1	267616	269502	1	1887	1887	-1
IMFOIEKC_00260:glf	IMFOIEKC_00260:glf	IMFOIEKC_00260:glf	gnl|X|IMFOIEKC_1	269553	270800	1	1248	1248	-1
IMFOIEKC_00261:erp	IMFOIEKC_00261:erp	IMFOIEKC_00261:erp	gnl|X|IMFOIEKC_1	271016	272062	1	1047	1047	1
IMFOIEKC_00262:IMFOIEKC_00262	IMFOIEKC_00262:IMFOIEKC_00262	IMFOIEKC_00262:IMFOIEKC_00262	gnl|X|IMFOIEKC_1	272197	273825	1	1629	1629	1
IMFOIEKC_00263:yitU	IMFOIEKC_00263:yitU	IMFOIEKC_00263:yitU	gnl|X|IMFOIEKC_1	273852	274667	1	816	816	-1
IMFOIEKC_00264:IMFOIEKC_00264	IMFOIEKC_00264:IMFOIEKC_00264	IMFOIEKC_00264:IMFOIEKC_00264	gnl|X|IMFOIEKC_1	274696	275481	1	786	786	-1
IMFOIEKC_00265:IMFOIEKC_00265	IMFOIEKC_00265:IMFOIEKC_00265	IMFOIEKC_00265:IMFOIEKC_00265	gnl|X|IMFOIEKC_1	275495	276274	1	780	780	-1
IMFOIEKC_00266:IMFOIEKC_00266	IMFOIEKC_00266:IMFOIEKC_00266	IMFOIEKC_00266:IMFOIEKC_00266	gnl|X|IMFOIEKC_1	276281	277048	1	768	768	-1
IMFOIEKC_00267:IMFOIEKC_00267	IMFOIEKC_00267:IMFOIEKC_00267	IMFOIEKC_00267:IMFOIEKC_00267	gnl|X|IMFOIEKC_1	277063	277218	1	156	156	1
IMFOIEKC_00268:IMFOIEKC_00268	IMFOIEKC_00268:IMFOIEKC_00268	IMFOIEKC_00268:IMFOIEKC_00268	gnl|X|IMFOIEKC_1	277279	278817	1	1539	1539	1
IMFOIEKC_00269:IMFOIEKC_00269	IMFOIEKC_00269:IMFOIEKC_00269	IMFOIEKC_00269:IMFOIEKC_00269	gnl|X|IMFOIEKC_1	278814	279149	1	336	336	1
IMFOIEKC_00270:IMFOIEKC_00270	IMFOIEKC_00270:IMFOIEKC_00270	IMFOIEKC_00270:IMFOIEKC_00270	gnl|X|IMFOIEKC_1	279151	280725	1	1575	1575	-1
IMFOIEKC_00271:IMFOIEKC_00271	IMFOIEKC_00271:IMFOIEKC_00271	IMFOIEKC_00271:IMFOIEKC_00271	gnl|X|IMFOIEKC_1	280774	281412	1	639	639	-1
IMFOIEKC_00272:IMFOIEKC_00272	IMFOIEKC_00272:IMFOIEKC_00272	IMFOIEKC_00272:IMFOIEKC_00272	gnl|X|IMFOIEKC_1	281482	281967	1	486	486	1
IMFOIEKC_00273:IMFOIEKC_00273	IMFOIEKC_00273:IMFOIEKC_00273	IMFOIEKC_00273:IMFOIEKC_00273	gnl|X|IMFOIEKC_1	281964	282536	1	573	573	-1
IMFOIEKC_00274:nimR	IMFOIEKC_00274:nimR	IMFOIEKC_00274:nimR	gnl|X|IMFOIEKC_1	282615	283364	1	750	750	1
IMFOIEKC_00275:serS	IMFOIEKC_00275:serS	IMFOIEKC_00275:serS	gnl|X|IMFOIEKC_1	283361	284638	1	1278	1278	-1
IMFOIEKC_00276:IMFOIEKC_00276	IMFOIEKC_00276:IMFOIEKC_00276	IMFOIEKC_00276:IMFOIEKC_00276	gnl|X|IMFOIEKC_1	284757	286094	1	1338	1338	1
IMFOIEKC_00277:IMFOIEKC_00277	IMFOIEKC_00277:IMFOIEKC_00277	IMFOIEKC_00277:IMFOIEKC_00277	gnl|X|IMFOIEKC_1	286112	286444	1	333	333	1
IMFOIEKC_00278:IMFOIEKC_00278	IMFOIEKC_00278:IMFOIEKC_00278	IMFOIEKC_00278:IMFOIEKC_00278	gnl|X|IMFOIEKC_1	286499	286690	1	192	192	1
IMFOIEKC_00279:IMFOIEKC_00279	IMFOIEKC_00279:IMFOIEKC_00279	IMFOIEKC_00279:IMFOIEKC_00279	gnl|X|IMFOIEKC_1	286700	287395	1	696	696	-1
IMFOIEKC_00280:pheA	IMFOIEKC_00280:pheA	IMFOIEKC_00280:pheA	gnl|X|IMFOIEKC_1	287392	288339	1	948	948	-1
IMFOIEKC_00281:IMFOIEKC_00281	IMFOIEKC_00281:IMFOIEKC_00281	IMFOIEKC_00281:IMFOIEKC_00281	gnl|X|IMFOIEKC_1	288430	289224	1	795	795	1
IMFOIEKC_00282:lcpB	IMFOIEKC_00282:lcpB	IMFOIEKC_00282:lcpB	gnl|X|IMFOIEKC_1	289512	290465	1	954	954	1
IMFOIEKC_00283:glpQ1	IMFOIEKC_00283:glpQ1	IMFOIEKC_00283:glpQ1	gnl|X|IMFOIEKC_1	290462	291280	1	819	819	-1
IMFOIEKC_00284:IMFOIEKC_00284	IMFOIEKC_00284:IMFOIEKC_00284	IMFOIEKC_00284:IMFOIEKC_00284	gnl|X|IMFOIEKC_1	291285	292205	1	921	921	-1
IMFOIEKC_00285:IMFOIEKC_00285	IMFOIEKC_00285:IMFOIEKC_00285	IMFOIEKC_00285:IMFOIEKC_00285	gnl|X|IMFOIEKC_1	292718	292873	1	156	156	1
IMFOIEKC_00286:sodA	IMFOIEKC_00286:sodA	IMFOIEKC_00286:sodA	gnl|X|IMFOIEKC_1	293034	293657	1	624	624	1
IMFOIEKC_00287:IMFOIEKC_00287	IMFOIEKC_00287:IMFOIEKC_00287	IMFOIEKC_00287:IMFOIEKC_00287	gnl|X|IMFOIEKC_1	293815	294348	1	534	534	1
IMFOIEKC_00288:espR	IMFOIEKC_00288:espR	IMFOIEKC_00288:espR	gnl|X|IMFOIEKC_1	294772	295170	1	399	399	1
IMFOIEKC_00289:IMFOIEKC_00289	IMFOIEKC_00289:IMFOIEKC_00289	IMFOIEKC_00289:IMFOIEKC_00289	gnl|X|IMFOIEKC_1	295317	295973	1	657	657	1
IMFOIEKC_00290:ycnI	IMFOIEKC_00290:ycnI	IMFOIEKC_00290:ycnI	gnl|X|IMFOIEKC_1	295979	296611	1	633	633	1
IMFOIEKC_00291:IMFOIEKC_00291	IMFOIEKC_00291:IMFOIEKC_00291	IMFOIEKC_00291:IMFOIEKC_00291	gnl|X|IMFOIEKC_1	296608	297114	1	507	507	1
IMFOIEKC_00292:IMFOIEKC_00292	IMFOIEKC_00292:IMFOIEKC_00292	IMFOIEKC_00292:IMFOIEKC_00292	gnl|X|IMFOIEKC_1	297211	297621	1	411	411	1
IMFOIEKC_00293:rraA	IMFOIEKC_00293:rraA	IMFOIEKC_00293:rraA	gnl|X|IMFOIEKC_1	297630	298115	1	486	486	1
IMFOIEKC_00294:ethA_1	IMFOIEKC_00294:ethA_1	IMFOIEKC_00294:ethA_1	gnl|X|IMFOIEKC_1	298112	299581	1	1470	1470	-1
IMFOIEKC_00295:ethR	IMFOIEKC_00295:ethR	IMFOIEKC_00295:ethR	gnl|X|IMFOIEKC_1	299659	300300	1	642	642	1
IMFOIEKC_00296:dinB_1	IMFOIEKC_00296:dinB_1	IMFOIEKC_00296:dinB_1	gnl|X|IMFOIEKC_1	300330	301532	1	1203	1203	1
IMFOIEKC_00297:ycdX	IMFOIEKC_00297:ycdX	IMFOIEKC_00297:ycdX	gnl|X|IMFOIEKC_1	301539	302543	1	1005	1005	-1
IMFOIEKC_00298:IMFOIEKC_00298	IMFOIEKC_00298:IMFOIEKC_00298	IMFOIEKC_00298:IMFOIEKC_00298	gnl|X|IMFOIEKC_1	302622	303062	1	441	441	-1
IMFOIEKC_00299:ssuD_1	IMFOIEKC_00299:ssuD_1	IMFOIEKC_00299:ssuD_1	gnl|X|IMFOIEKC_1	303114	303965	1	852	852	1
IMFOIEKC_00300:gltD	IMFOIEKC_00300:gltD	IMFOIEKC_00300:gltD	gnl|X|IMFOIEKC_1	304327	305802	1	1476	1476	-1
IMFOIEKC_00301:gltB	IMFOIEKC_00301:gltB	IMFOIEKC_00301:gltB	gnl|X|IMFOIEKC_1	305795	310378	1	4584	4584	-1
IMFOIEKC_00302:IMFOIEKC_00302	IMFOIEKC_00302:IMFOIEKC_00302	IMFOIEKC_00302:IMFOIEKC_00302	gnl|X|IMFOIEKC_1	310998	312149	1	1152	1152	1
IMFOIEKC_00303:sigI	IMFOIEKC_00303:sigI	IMFOIEKC_00303:sigI	gnl|X|IMFOIEKC_1	312146	313003	1	858	858	-1
IMFOIEKC_00304:IMFOIEKC_00304	IMFOIEKC_00304:IMFOIEKC_00304	IMFOIEKC_00304:IMFOIEKC_00304	gnl|X|IMFOIEKC_1	313483	313974	1	492	492	1
IMFOIEKC_00305:IMFOIEKC_00305	IMFOIEKC_00305:IMFOIEKC_00305	IMFOIEKC_00305:IMFOIEKC_00305	gnl|X|IMFOIEKC_1	313976	314416	1	441	441	1
